Id,age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,subscription
8088,33,teacher,single,grad_school,smartphone,30,3,11.4,4,0,-1,na,0,0,0,0.1418753291086376,1
8089,30,technology,single,university,smartphone,29,8,2.5,4,0,-1,na,0,0,0,0.0739291485846058,0
8090,37,entrepreneur,married,university,smartphone,9,2,3.85,2,0,-1,na,0,0,0,0.0845150981424654,0
8091,59,salesman,married,university,na,26,5,36.9,3,0,-1,na,0,0,1,0.0726036351751311,1
8092,31,technology,single,grad_school,smartphone,24,4,9.6,5,2,261,failure,0,0,0,0.0826176166179434,1
8093,51,manager,married,grad_school,na,6,6,5.0,1,0,-1,na,1,0,0,0.16173987253282,0
8094,30,manager,single,grad_school,smartphone,18,8,23.05,8,0,-1,na,0,0,0,0.0867938917436856,1
8095,59,technology,divorced,university,smartphone,20,11,23.9,1,0,-1,na,0,0,0,0.0945563161621847,1
8096,25,industrial_worker,single,university,na,19,6,47.4,7,0,-1,na,0,0,1,0.0710693080093693,1
8097,35,industrial_worker,married,university,smartphone,18,5,0.15,7,25,367,failure,0,0,1,0.0755724220579957,0
8098,48,industrial_worker,married,university,na,20,5,7.95,4,0,-1,na,0,0,0,0.1187242387376754,0
8099,37,manager,single,grad_school,smartphone,16,4,11.5,1,0,-1,na,0,0,1,0.0667205345632161,0
8100,31,teacher,divorced,grad_school,na,16,5,14.35,1,0,-1,na,0,0,1,0.074128883481924,0
8101,29,unemployed,single,university,smartphone,14,4,9.85,2,0,-1,na,0,0,0,0.0730303415466744,1
8102,25,industrial_worker,single,university,na,28,5,10.75,4,0,-1,na,0,0,1,0.078060029415503,0
8103,41,manager,married,high_school,na,13,5,8.55,3,0,-1,na,1,0,1,0.0727670546365732,0
8104,47,industrial_worker,married,high_school,smartphone,22,8,0.45,21,0,-1,na,0,0,0,0.1576543859967679,0
8105,54,manager,divorced,grad_school,smartphone,27,8,5.45,11,0,-1,na,0,0,0,0.0739291485846058,0
8106,38,manager,married,grad_school,smartphone,8,6,5.85,3,2,130,failure,0,0,1,0.0850961451164817,0
8107,67,retired,married,university,smartphone,8,4,11.75,1,0,-1,na,0,0,0,0.0859041635647231,1
8108,40,salesman,divorced,university,smartphone,2,2,26.05,1,1,208,success,0,0,1,0.0790405461841555,1
8109,52,salesman,divorced,university,smartphone,23,7,7.3,3,0,-1,na,0,0,0,0.0728578432262633,0
8110,63,retired,married,university,smartphone,7,7,18.05,1,0,-1,na,0,0,0,0.2363680932580393,1
8111,60,housekeeper,married,high_school,smartphone,6,5,6.55,1,10,10,failure,0,0,0,0.0744557224048081,0
8112,23,student,single,na,na,28,5,32.7,2,0,-1,na,0,0,1,0.0805567156319793,1
8113,36,technology,married,university,smartphone,11,7,12.1,1,0,-1,na,0,0,1,0.0686634103825831,0
8114,34,manager,single,grad_school,smartphone,18,8,18.0,2,0,-1,na,0,0,0,0.0728487643672943,1
8115,68,retired,divorced,high_school,smartphone,14,9,19.7,2,4,91,success,0,0,0,0.0912062172026219,1
8116,51,salesman,divorced,university,smartphone,14,7,66.3,4,0,-1,na,1,0,0,0.0750004539429484,1
8117,31,salesman,married,university,na,9,5,11.05,2,0,-1,na,0,0,1,0.0830534018484556,0
8118,33,salesman,married,university,na,30,6,12.8,3,0,-1,na,1,0,0,0.0795217257095128,0
8119,55,manager,married,na,smartphone,8,7,16.95,1,0,-1,na,0,0,0,0.1011475677736822,1
8120,48,teacher,married,university,smartphone,5,2,11.4,3,0,-1,na,0,0,1,0.0745374321355292,0
8121,58,industrial_worker,married,high_school,smartphone,29,6,14.25,1,4,287,success,0,0,0,0.1010295426070851,1
8122,55,retired,married,university,smartphone,17,11,37.55,1,0,-1,na,1,0,1,0.0864579739618324,1
8123,55,manager,divorced,grad_school,desktop,2,6,5.9,1,0,-1,na,0,0,0,0.0876291467688341,0
8124,41,manager,married,grad_school,smartphone,28,1,11.7,1,0,-1,na,0,0,0,0.0737294136872877,0
8125,57,technology,married,university,desktop,28,10,6.55,1,0,-1,na,0,0,0,0.1413850707243113,1
8126,44,salesman,married,university,na,20,6,0.75,1,0,-1,na,0,0,0,0.070497339894322,0
8127,32,freelance,single,grad_school,smartphone,27,5,4.45,2,0,-1,na,0,0,1,0.0756359740707787,0
8128,32,industrial_worker,married,university,smartphone,3,2,0.6,4,0,-1,na,1,0,1,0.0757086049425308,0
8129,31,teacher,single,university,smartphone,15,6,7.05,1,0,-1,na,0,0,1,0.0739927005973889,1
8130,26,student,single,university,smartphone,17,2,4.7,1,0,-1,na,0,0,0,0.0784322626332322,1
8131,33,industrial_worker,single,grad_school,smartphone,9,2,5.8,1,1,88,success,0,0,0,0.0791585713507526,1
8132,56,salesman,divorced,university,na,9,6,1.85,1,0,-1,na,0,0,0,0.0768888566085014,0
8133,33,salesman,married,university,smartphone,30,4,23.25,2,0,-1,na,0,0,0,0.0771430646596335,1
8134,38,technology,single,grad_school,na,17,6,52.05,3,0,-1,na,0,0,0,0.0738020445590398,1
8135,33,salesman,married,university,smartphone,11,11,6.05,1,5,96,failure,0,0,0,0.0825722223230984,1
8136,35,salesman,single,university,na,16,5,22.95,2,0,-1,na,0,0,1,0.077960161966844,0
8137,28,unemployed,single,grad_school,smartphone,24,7,79.6,6,0,-1,na,0,0,1,0.0773155629800446,1
8138,26,industrial_worker,married,university,smartphone,17,7,57.0,3,0,-1,na,1,0,1,0.0727035026237902,1
8139,51,manager,married,grad_school,smartphone,19,8,12.65,1,1,84,other,1,0,1,0.0728033700724492,0
8140,47,technology,married,university,na,11,9,4.05,1,2,100,other,0,0,1,0.0839976031812321,1
8141,33,industrial_worker,married,high_school,na,8,5,9.8,1,0,-1,na,0,1,1,0.0660486989995097,0
8142,32,industrial_worker,married,university,smartphone,8,5,3.5,2,0,-1,na,0,0,1,0.0728033700724492,0
8143,30,teacher,single,university,smartphone,28,1,21.75,1,1,223,failure,0,0,1,0.0794490948377607,0
8144,35,industrial_worker,single,university,smartphone,12,5,26.95,1,1,300,success,0,0,1,0.0805657944909483,1
8145,58,salesman,divorced,university,smartphone,12,8,16.1,1,0,-1,na,0,0,0,0.0769978029161295,1
8146,34,industrial_worker,single,na,smartphone,16,11,14.25,1,2,200,success,1,0,1,0.0739745428794509,1
8147,33,industrial_worker,married,university,smartphone,13,5,12.45,1,3,370,failure,1,0,1,0.0729849472518293,0
8148,39,manager,married,grad_school,smartphone,28,8,2.75,1,5,95,failure,0,0,1,0.0736477039565667,0
8149,53,teacher,married,university,smartphone,30,1,4.65,1,1,252,failure,0,0,1,0.0693987979590725,0
8150,57,retired,married,high_school,smartphone,19,11,44.6,2,0,-1,na,0,0,0,0.0849236467960706,0
8151,36,manager,married,grad_school,smartphone,29,10,6.45,1,0,-1,na,0,0,0,0.0746463784431572,1
8152,30,technology,single,grad_school,smartphone,26,8,13.3,8,0,-1,na,0,0,0,0.0728941586621393,0
8153,34,salesman,married,university,na,13,8,0.1,1,0,-1,na,0,0,0,0.072331269406061,0
8154,26,manager,single,university,smartphone,1,6,15.8,1,0,-1,na,0,0,0,0.0965264285584587,1
8155,42,salesman,married,university,smartphone,5,2,1.65,1,0,-1,na,1,0,1,0.0719771939062698,0
8156,62,retired,married,high_school,smartphone,14,6,7.85,2,6,98,other,0,0,0,0.0886187423964556,1
8157,29,manager,single,grad_school,smartphone,12,11,10.8,1,1,92,other,0,0,0,0.0821182793746481,1
8158,56,manager,married,grad_school,na,5,5,7.7,1,0,-1,na,0,0,1,0.079875801209304,0
8159,36,teacher,married,university,smartphone,31,7,5.45,2,0,-1,na,1,0,0,0.102836235541917,0
8160,37,technology,married,university,smartphone,11,8,9.95,2,0,-1,na,1,0,1,0.1208032974415775,0
8161,29,salesman,married,university,na,28,5,13.1,2,0,-1,na,0,0,1,0.1764567029215768,0
8162,59,teacher,married,university,smartphone,12,5,14.55,3,11,263,success,0,0,1,0.0871025729486318,0
8163,46,manager,married,university,smartphone,4,8,11.65,1,0,-1,na,1,0,0,0.0749005864942893,0
8164,29,teacher,single,university,smartphone,4,11,3.75,1,1,142,failure,0,0,0,0.0728215277903873,0
8165,49,manager,married,grad_school,na,5,5,11.1,3,0,-1,na,0,0,1,0.1021916365551177,0
8166,59,retired,married,university,smartphone,7,5,1.05,1,0,-1,na,0,0,1,0.0782416065948831,0
8167,37,manager,married,grad_school,smartphone,5,2,16.75,1,0,-1,na,0,0,0,0.0733208650336825,1
8168,28,teacher,single,university,na,26,5,36.55,6,0,-1,na,0,0,1,0.0769796451981914,1
8169,54,retired,married,university,smartphone,27,5,40.5,1,0,-1,na,0,0,0,0.1049243731047882,1
8170,45,technology,married,university,smartphone,9,7,5.15,2,0,-1,na,0,0,0,0.0728033700724492,0
8171,59,retired,married,high_school,desktop,23,10,12.35,2,3,126,success,0,0,0,0.1059230475913787,1
8172,29,teacher,married,university,smartphone,11,7,5.2,1,0,-1,na,1,0,0,0.0738111234180088,0
8173,49,salesman,married,university,na,8,5,55.45,1,0,-1,na,0,0,1,0.0727307392006972,1
8174,30,unemployed,single,grad_school,desktop,5,6,17.8,1,0,-1,na,0,0,0,0.0833257676175258,1
8175,31,technology,married,university,smartphone,27,8,3.55,3,0,-1,na,0,0,0,0.0743558549561491,0
8176,48,salesman,married,university,smartphone,28,1,10.9,1,2,196,failure,1,0,0,0.0787137072612714,0
8177,77,retired,married,grad_school,desktop,4,5,20.55,1,2,92,success,0,0,0,0.1436366277486245,1
8178,43,manager,married,grad_school,smartphone,10,2,6.85,1,0,-1,na,0,0,0,0.0731665244312094,1
8179,29,salesman,divorced,university,smartphone,13,5,63.45,3,0,-1,na,0,0,1,0.0727398180596662,1
8180,31,technology,single,university,smartphone,6,5,11.45,3,0,-1,na,0,0,1,0.0728033700724492,0
8181,58,unemployed,married,university,smartphone,30,4,16.55,2,0,-1,na,0,0,1,0.0790405461841555,1
8182,52,teacher,divorced,university,smartphone,21,8,7.9,1,1,462,success,0,0,1,0.076098995878198,1
8183,39,technology,married,grad_school,smartphone,14,7,44.2,7,0,-1,na,0,0,1,0.0728033700724492,1
8184,25,student,single,university,na,23,5,6.25,2,0,-1,na,0,0,1,0.0888275561527427,0
8185,30,student,single,grad_school,smartphone,21,11,78.05,1,0,-1,na,0,0,0,0.102763604670165,1
8186,42,teacher,single,na,na,26,5,4.95,1,0,-1,na,0,0,1,0.0715504875347266,0
8187,35,manager,married,university,smartphone,18,10,4.6,3,3,96,success,0,0,1,0.0793764639660087,0
8188,46,industrial_worker,married,university,desktop,8,7,28.3,1,0,-1,na,0,0,1,0.0811740780418717,1
8189,34,technology,married,university,na,9,5,3.7,4,0,-1,na,0,0,0,0.0771975378134476,0
8190,50,industrial_worker,married,university,smartphone,30,7,8.6,4,0,-1,na,1,0,1,0.1039983294899497,0
8191,38,manager,married,grad_school,smartphone,2,9,17.6,1,3,388,other,0,0,0,0.0785230512229223,1
8192,31,industrial_worker,single,university,smartphone,7,7,35.45,2,0,-1,na,0,0,0,0.0793946216839467,1
8193,58,retired,married,high_school,smartphone,11,8,27.8,2,0,-1,na,0,0,0,0.0728033700724492,0
8194,76,retired,married,university,desktop,3,2,13.65,2,0,-1,na,0,0,0,0.0805385579140413,0
8195,34,industrial_worker,married,university,smartphone,5,2,18.7,1,2,2,failure,1,0,0,0.0779147676719989,0
8196,40,industrial_worker,married,high_school,smartphone,9,7,38.55,1,0,-1,na,0,0,1,0.0788408112868374,1
8197,49,manager,divorced,grad_school,smartphone,31,7,60.1,4,0,-1,na,0,0,0,0.0796579085940479,1
8198,42,manager,single,university,na,14,5,16.45,1,0,-1,na,0,0,1,0.0958182775588764,0
8199,43,entrepreneur,married,grad_school,desktop,25,7,2.4,1,0,-1,na,0,0,1,0.1775007717030123,0
8200,74,retired,married,grad_school,smartphone,15,3,9.1,1,2,185,success,0,0,0,0.089535707152325,1
8201,34,industrial_worker,married,high_school,smartphone,14,5,2.55,6,0,-1,na,0,0,1,0.0709512828427723,0
8202,59,teacher,divorced,grad_school,smartphone,11,7,2.85,1,0,-1,na,0,0,0,0.0731574455722404,0
8203,46,industrial_worker,married,high_school,smartphone,8,5,18.95,1,0,-1,na,0,0,1,0.1552666460879196,0
8204,28,freelance,single,grad_school,smartphone,16,2,16.05,1,0,-1,na,0,0,0,0.0801118515424981,1
8205,53,teacher,single,university,na,15,5,14.25,2,0,-1,na,0,0,1,0.0834982659379369,0
8206,33,manager,married,grad_school,smartphone,6,2,7.0,1,0,-1,na,1,0,1,0.0730121838287364,0
8207,26,industrial_worker,single,high_school,smartphone,20,4,13.05,1,2,300,success,0,0,1,0.0732754707388375,0
8208,38,technology,single,university,smartphone,29,8,3.15,2,0,-1,na,0,0,1,0.0758175512501588,0
8209,30,student,single,university,smartphone,11,8,11.15,1,1,433,success,0,0,0,0.0889546601783087,1
8210,28,technology,single,grad_school,smartphone,10,3,12.55,1,0,-1,na,0,0,0,0.1056960761171535,1
8211,35,industrial_worker,single,university,smartphone,8,5,11.35,1,1,368,other,0,0,1,0.0728033700724492,0
8212,37,technology,married,na,smartphone,16,6,7.6,2,0,-1,na,0,0,0,0.0745192744175912,1
8213,34,technology,married,grad_school,smartphone,14,8,29.15,4,0,-1,na,0,0,1,0.1456975287345886,1
8214,45,industrial_worker,divorced,high_school,na,16,5,9.8,4,0,-1,na,0,0,1,0.0737475714052258,0
8215,30,teacher,single,university,smartphone,18,5,0.3,6,1,368,other,0,0,1,0.0739563851615129,0
8216,62,manager,married,grad_school,smartphone,14,8,8.75,1,0,-1,na,0,0,0,0.0778602945181849,1
8217,40,salesman,married,university,na,20,6,3.85,3,0,-1,na,0,0,0,0.0764803079548962,0
8218,34,salesman,married,university,smartphone,4,6,11.8,1,2,196,success,1,0,0,0.0992954805440052,1
8219,39,teacher,divorced,university,smartphone,28,1,0.95,1,0,-1,na,0,0,0,0.0776696384798358,0
8220,37,manager,single,grad_school,smartphone,13,5,4.3,6,4,173,other,0,0,1,0.0849599622319466,0
8221,51,manager,married,grad_school,smartphone,23,4,5.15,1,0,-1,na,0,0,0,0.1174441196230457,1
8222,45,unemployed,married,grad_school,smartphone,20,11,12.7,1,0,-1,na,1,0,1,0.1051150291431372,0
8223,32,teacher,single,university,smartphone,16,7,12.25,2,0,-1,na,1,0,0,0.0738565177128538,0
8224,40,unemployed,single,university,na,6,5,1.65,1,0,-1,na,0,0,1,0.0729032375211083,0
8225,31,industrial_worker,married,high_school,smartphone,22,7,12.55,1,0,-1,na,0,0,1,0.0720679824959599,0
8226,77,retired,married,high_school,desktop,12,8,16.75,1,20,178,failure,0,0,0,0.0963176148021716,1
8227,53,manager,divorced,grad_school,smartphone,5,6,21.4,2,0,-1,na,1,0,0,0.0762533364806711,1
8228,36,entrepreneur,divorced,university,na,17,6,2.45,6,0,-1,na,0,0,0,0.0750821636736694,0
8229,30,manager,divorced,grad_school,smartphone,6,5,48.7,1,4,343,failure,1,0,1,0.0765710965445862,1
8230,33,salesman,divorced,university,na,7,5,4.95,1,0,-1,na,0,0,1,0.0757721569553138,0
8231,51,teacher,single,university,na,18,6,38.05,2,0,-1,na,0,0,0,0.0909066148566448,1
8232,51,technology,married,university,smartphone,17,11,3.75,2,0,-1,na,0,0,0,0.0783777894794182,0
8233,49,housekeeper,married,grad_school,smartphone,29,1,6.95,1,0,-1,na,1,0,1,0.0732573130208995,0
8234,33,unemployed,single,grad_school,smartphone,14,8,78.45,2,0,-1,na,0,0,0,0.1340675103952935,1
8235,45,salesman,married,university,na,28,5,18.95,4,0,-1,na,1,0,1,0.0724765311495651,0
8236,22,student,single,high_school,smartphone,16,7,15.3,1,10,179,success,0,0,0,0.0766437274163383,1
8237,43,industrial_worker,married,high_school,smartphone,12,5,17.75,2,0,-1,na,0,0,0,0.0733117861747135,0
8238,37,teacher,married,grad_school,smartphone,15,6,18.45,2,13,376,other,0,0,0,0.1020463748116136,1
8239,26,teacher,single,university,smartphone,14,5,38.8,1,0,-1,na,0,1,1,0.0643600312312748,1
8240,35,teacher,single,university,smartphone,28,7,1.9,10,0,-1,na,0,0,1,0.0754271603144916,0
8241,27,technology,single,grad_school,smartphone,4,2,53.4,1,0,-1,na,0,0,1,0.0812557877725927,1
8242,52,freelance,married,university,na,16,5,2.75,3,0,-1,na,0,0,1,0.0824814337334083,0
8243,41,teacher,married,high_school,smartphone,9,7,15.55,1,0,-1,na,0,0,1,0.1135492891253427,0
8244,41,entrepreneur,single,university,smartphone,24,7,59.7,1,0,-1,na,0,0,0,0.0788226535688994,1
8245,28,manager,single,university,smartphone,15,5,23.75,1,1,88,other,0,0,1,0.0791858079276596,1
8246,43,industrial_worker,married,university,smartphone,23,10,10.0,1,0,-1,na,0,0,0,0.2057723385324932,1
8247,71,retired,divorced,high_school,smartphone,14,6,14.15,1,1,425,success,0,0,0,0.0753000562889256,1
8248,32,technology,single,university,smartphone,19,11,28.55,2,0,-1,na,0,0,1,0.1414213861601874,0
8249,28,manager,single,grad_school,desktop,27,8,7.35,2,1,119,other,0,0,1,0.0748279556225373,1
8250,73,manager,married,grad_school,smartphone,14,7,7.95,2,0,-1,na,0,0,0,0.0874112541535779,1
8251,30,student,single,university,smartphone,7,12,15.95,2,0,-1,na,0,0,0,0.0880649319993463,1
8252,54,manager,married,grad_school,smartphone,12,8,7.9,5,0,-1,na,0,0,0,0.074192435494707,0
8253,54,retired,married,university,smartphone,1,4,23.45,1,1,307,failure,0,0,1,0.08191854447733,0
8254,57,manager,married,university,smartphone,12,8,14.55,1,0,-1,na,0,0,0,0.1421023005828627,0
8255,50,manager,married,high_school,na,16,6,12.7,4,0,-1,na,0,0,0,0.0728033700724492,0
8256,48,salesman,married,high_school,smartphone,25,8,38.0,12,0,-1,na,0,0,0,0.0758629455450039,0
8257,32,manager,single,grad_school,smartphone,25,8,24.35,5,0,-1,na,0,0,0,0.0898897826521162,1
8258,32,teacher,single,university,na,14,5,14.6,2,0,-1,na,0,0,1,0.0736295462386287,0
8259,55,unemployed,married,high_school,smartphone,31,8,11.55,1,1,92,failure,0,0,0,0.083806947142883,0
8260,32,technology,single,grad_school,desktop,13,8,30.4,9,0,-1,na,0,0,0,0.3873495179125887,1
8261,36,technology,single,university,na,27,10,9.85,1,0,-1,na,0,0,1,0.1023459771575908,1
8262,53,manager,married,grad_school,smartphone,5,8,19.35,2,2,93,failure,0,0,1,0.0851143028344197,0
8263,43,teacher,married,university,smartphone,31,7,19.9,8,0,-1,na,0,0,0,0.0728033700724492,0
8264,33,salesman,married,university,smartphone,15,5,20.65,1,0,-1,na,0,0,1,0.0784685780691082,0
8265,36,industrial_worker,single,university,na,12,11,3.05,1,1,378,success,0,0,0,0.1056960761171535,1
8266,34,manager,married,grad_school,smartphone,9,6,9.0,1,9,92,success,0,0,0,0.074237829789552,1
8267,36,technology,married,grad_school,smartphone,20,10,16.85,3,0,-1,na,0,0,0,0.0775334555953007,1
8268,46,manager,single,grad_school,smartphone,25,7,0.4,2,0,-1,na,0,0,0,0.0773609572748896,0
8269,47,industrial_worker,married,na,smartphone,12,5,9.9,6,1,371,failure,0,0,1,0.0822816988360902,0
8270,47,technology,married,high_school,na,7,5,7.35,6,0,-1,na,0,0,1,0.0741198046229549,0
8271,44,manager,married,grad_school,smartphone,21,11,3.05,9,0,-1,na,0,0,0,0.0794854102736368,0
8272,31,technology,single,university,smartphone,26,5,4.05,1,2,285,other,0,0,0,0.0740562526101719,1
8273,43,manager,single,university,na,27,5,2.7,3,0,-1,na,0,0,1,0.0737929657000708,0
8274,75,retired,divorced,university,smartphone,18,12,20.25,7,0,-1,na,0,0,0,0.0849781199498847,1
8275,36,manager,divorced,grad_school,smartphone,4,8,57.75,1,0,-1,na,0,0,0,0.0728033700724492,1
8276,59,retired,married,university,desktop,20,11,50.75,2,0,-1,na,0,0,0,0.1353385506509541,1
8277,39,manager,divorced,grad_school,na,28,5,6.3,2,0,-1,na,0,0,1,0.0740108583153269,0
8278,34,industrial_worker,single,high_school,smartphone,29,7,12.65,2,0,-1,na,0,0,1,0.0757630780963448,0
8279,32,entrepreneur,married,university,smartphone,6,9,21.5,1,1,280,failure,0,0,0,0.0763441250703611,1
8280,47,industrial_worker,divorced,high_school,smartphone,13,5,6.65,2,1,364,other,0,0,1,0.0765166233907722,0
8281,57,retired,married,high_school,smartphone,20,4,5.9,2,0,-1,na,0,0,0,0.0996858714796724,0
8282,26,manager,single,grad_school,smartphone,7,5,22.35,1,0,-1,na,0,0,1,0.0738383599949158,1
8283,55,manager,single,grad_school,na,15,5,9.6,4,0,-1,na,1,0,1,0.0827174840666025,0
8284,67,manager,married,grad_school,smartphone,10,11,16.7,2,2,95,success,0,0,0,0.0764803079548962,1
8285,30,teacher,married,na,smartphone,29,7,8.3,21,0,-1,na,0,0,1,0.0728396855083253,0
8286,30,industrial_worker,single,high_school,smartphone,5,5,12.45,1,0,-1,na,0,0,1,0.0751003213916075,1
8287,27,entrepreneur,single,grad_school,na,3,6,10.5,1,0,-1,na,1,0,1,0.0774517458645797,0
8288,39,manager,married,grad_school,smartphone,12,8,66.7,1,0,-1,na,0,0,1,0.0752637408530495,1
8289,35,technology,married,university,na,23,5,4.85,2,0,-1,na,1,0,1,0.0728033700724492,0
8290,44,technology,married,university,na,5,6,8.45,1,0,-1,na,0,0,0,0.076053601583353,0
8291,37,industrial_worker,married,high_school,na,9,5,12.25,2,0,-1,na,0,0,1,0.0833348464764948,0
8292,32,technology,single,grad_school,smartphone,18,8,18.35,7,0,-1,na,0,0,0,0.0777785847874639,0
8293,34,industrial_worker,married,university,smartphone,24,7,31.15,7,0,-1,na,0,0,1,0.1090280173587783,0
8294,57,technology,married,university,smartphone,11,8,7.85,1,5,190,failure,0,0,1,0.0781508180051931,1
8295,45,industrial_worker,single,university,smartphone,15,5,6.15,1,0,-1,na,0,0,1,0.0783868683383872,0
8296,37,housekeeper,married,high_school,smartphone,4,8,15.25,1,0,-1,na,0,0,0,0.0946834201877508,0
8297,51,industrial_worker,married,university,na,9,5,3.0,1,0,-1,na,0,0,1,0.0702068164073139,0
8298,70,retired,divorced,high_school,desktop,14,1,18.1,1,2,196,success,0,0,0,0.0771793800955095,1
